id,tweet_content,harassment,IndirectH,PhysicalH,SexualH
2414,RT Iam MyraJ ava ZinnEdProject Me either Ava And on this very day this continues until amp unless we all are treated as human and no ,0,0,0,0
10483,i was picturing a dinosaur or a depiction of some stellar body,0,0,0,0
6885,me on my kpop acct i love men and im a slut me on my local acct this government is really killing its own people,0,0,0,0
9533,abc managed to security warning for his last defense by spilling the bias of the poor,0,0,0,0
3898, sassy woo doing wrong I x89 m entertaining that x89 s why ,0,0,0,0
4389, 1496492887476 n t co AvbftUxF8r karen cliche cumshot shower brother walks Vietnamese g x89 t co ROVjPUqwqu ,0,0,0,0
10507,id say ask the team youre vsing,0,0,0,0
6749, ICONlCBRAT might disappear until 2019 should together ,0,0,0,0
6892, metaltango driving crazy actually like d point gamergate episode but x89 t co lcRcUbUD7e ,0,0,0,0
3916, AuntieMlungu ava ZinnEdProject Your attitude is perfect example of why yall have the perpetual problems that you do ,0,0,0,0
10204,hi kim we sincerely apologise for broadcasting the wrong promo ahead on tonight s episode of mkr,0,0,0,0
8524,Trump is the one who separated families amp put children in cages FoxNews foxandfriends seanhannity AARP cnnbrk ,0,0,0,0
2422, jjeongucci Min Sassy jaysdimples fckmknj ok building their selling albums ev x89 t co IxTPNYSFFN ,0,0,0,0
10233,hopefully privileges americans who bitch ab everything see this shit and maybe do something ab it,1,1,0,0
8392,A Wrinkle in Time is everything my heart always felt amp believed in Oh ava I m so full right now I ll stand in hope of all your messages ,0,0,0,0
7823, vaginacore l0singteeth they x89 re x89 this chance prove parents becoming ch x89 t co WukUPlC91h ,0,0,0,0
7427, SarahSpain SpainandFitz jasonfitz Don t get 41 picking against the champs I think they lose but knocking of th ,0,0,0,0
7828,RT DanielT64518410 MUST WATCH Please Read Last night I was contacted by the family of a young girl who was racial attacked in brimi ,0,0,0,0
9486,RT irrelevantabel okay whos texting me amp ava saying we got sum STDs ,0,0,0,0
10239,hoping to see the spice girls crash and burn,1,0,1,0
8734, 100vaginas overdue tv for the female So tired of the silence around girls amp our sexual behaviour needs amp desire ,1,0,0,1
3561,RT GracefulGShop Check out what I just added to my closet on Poshmark Ava amp Viv Skinny Blue Jeans via poshmark ,0,0,0,0
9391,RT Victoria Faithh im not stressing over ANYBODY this year this year is all about self love self care amp doing what s best for me,0,0,0,0
6528, FistingFans dirtygardengirl RoxyRayeXXX Some well trained holes ,0,0,0,0
3948, Sassy bitch energy t co GOa7WUaVcp ,0,0,0,0
2803,RT Sherissepena3 Yo don t come to NYC to chase ur dreams if u can t walk fuckin fast son,0,0,0,0
8299,RT PLATINUMINAJJ Our fav has this much power love amp impact WORLDWIDE amp y all still arguing with LOCAL hoes KNOW UR WORTH ,0,0,0,0
9777,chloe amp kelly stop the bac stabbing its sooo obvious u guys r just nasty,0,0,0,0
7021, ElCrue2 pj35556960 dogdayofsum JedediahBila StephGrisham45 leftist hypocrisy people they re for x89 ,0,0,0,0
4271, 1ztBornUnicorn Apparently Nicki wasn x89 t capable being mom n nI x89 d handle n nHere x89 s good x89 ,0,0,0,0
7030,RT Badiah4Bon Lawmakers say boycott anything USA Americans amp Businesses must Pledge Allegiance 2 Israel or be stripped of freedoms ,0,0,0,0
6339, fyrefist ford abused judge kavanaugh here s proof nusa stupid slut njake paul r x89 t co vyXqE21EE9 ,1,0,0,1
7023,dogs names Rufio amp Ravioli n nWhat them n nRufi Ravi nStupid bear nNugget nNugget boy nPoopie butt nSn x89 t co 1PwQz2h1Cg ,0,0,0,0
3380,RT 965xqueen j amp m ma a3arfkum 3adl bas you re kind ava amp header ,0,0,0,0
10182,here s your chance to win of flagship smartphones of your choice follow and rt this tweet t,0,0,0,0
10504,id much prefer teams to publicly show when a to ba,0,0,0,0
4017,Ich mag das YouTube Video Ava Max Sweet But Psycho DJ Rankin amp GTA Remix ,0,0,0,0
4903, the problem isn x89 t shaming it x89 s you x89 d rather hands lmaoooo wrong w x89 t co 2RszXZhma4 ,0,0,0,0
7718,Heard you been doing business with the ppls fuck you amp all them niggas ,0,0,0,0
4156,RT moodfeeIs to my best friend love you bitch,0,0,0,0
10467,i thought you had to wear a seatbelt over you shoulder,0,0,0,0
6303, chbrugge KillyFanForever tnisha soaps gosooners13 SBU amp RH are only 2 years apart For the 2nd cousins I think ,0,0,0,0
9002,RT LeahG Thompson nyquil pills could drive a car 1 hour after taking them are as powerful as baby aspirin absolutely fucking suck nyq ,0,0,0,0
7872,While a handsome girl is slut ,1,0,0,1
3143,according openly talks about doesn t right about x89 t co szv03w90gd ,0,0,0,0
8923, are still friends eachother CHOOSINGCV x89 she x89 s gutter t co RSCkC2TLuy ,0,0,0,0
4562,several opinions about bottom imperialism t co Gr7bN0pWDD ,0,0,0,0
4043,RT kwehsi Is she rude Why has she got attitude ,0,0,0,0
6617,Congrats to Anna Ray Ziegler Ava Fortney Nyah Funderburke amp Jordan Aurnou Rhees on finishing at the 2019 Northeas ,0,0,0,0
3508,Who s in agreement DoveSoars geminimoon TJarmonWrites ava CraigTheBarber chanel hampton TimTebow ,0,0,0,0
4324, OGxTP Pusha clinging Drake life Whatever takes relevant guess ,0,0,0,0
4920, YoungGawhd FINALLY SOMEONE FEELS She x89 s getting shammed something had x89 t co 6YDR4OQYKt ,0,0,0,0
2168, The world cannot since because denounce it x89 nt co e6jdJjQg5m ,0,0,0,0
5367, FoodNetworkCA better Chopped Canada every second asshole making another cream ,0,0,0,0
3701, Peeeeej1Johnson thekjohnston Oh I get it so the object of the fat shaming or slut shaming is what makes it OK ,1,0,1,0
5112,RT momcentrl I see a pair of pajamas at target knowing ava has too many damn clothes amp won t even fit into them for long and be like aww ,0,0,0,0
9076,Ava Gardner David Niven amp Stewart Granger in The Little Hut vintage movies full of life ,0,0,0,0
7471, Hot Pornstar Monster video 16 n t co DKvQpUboOG wwwhardcore neetu sin x89 t co 6m0WL8sQsx ,0,0,0,0
3825, Man must x89 ve saying years Chick sassy there prime x89 t co SD2FmlQD1P ,0,0,0,0
10456,i take it backi take it back alyse amp matt are now top of my hatelist,0,0,0,0
10379,i just showed this to everyone at the table,0,0,0,0
4373,You people ARE the fucking WORST I mean really You re going to take the remedying of a gross miscarriage of just ,0,0,0,0
2723,drunk women drunken ebony first amature blonde ho x89 t co 4viaF4X3Dp ,0,0,0,0
2786,Check out what I just added to my closet on Poshmark Ava amp Viv Blue Polka Dot Blouse w Puff Sleeves ,0,0,0,0
7407,RT GODDESSNKECHI Pink nails amp Champagne next bottle on you losers Findom rt4tat1 rtmutt findomrtslaveuk rtverm promopi ,0,0,0,0
4841,Spoke to Amber Ava s drama teacher She s recently been casted twice But will have her reels soon amp yes all are ,0,0,0,0
3750,RT allkpop HOTSHOT s Taehyun announces the launch of his official solo Twitter Instagram YouTube V Live amp fancafe ,0,0,0,0
7082,What a real piece of shit RealTristan13 is I mean we already new he was after cheating on his pregnant girlfriend ,1,1,0,0
5548, WillisDenisha Don x89 t GGYOUNGBOY bodyguards don x89 t grabbed nigga chopped thr x89 ,0,0,0,0
2361,Hogland amp Vinil We Don t Care ft AVA HoglandVinil EDM EDM EDM RT,0,0,0,0
10312,i died thenk for the resurrecting kiss,0,0,0,0
4211, Charity loses everything after devastating Emmerdale trial twist t co oVnYDoOvE3 MetroUK ,1,0,1,0
9281, send something because t co DkrFd9Nfja ,0,0,0,0
8226,RT Wahlid lil uzi quit music cos yall kept fuckin tweeting that 3rd day out here vid,0,0,0,0
5381,RT BONNIEXCLYDE People have been asking a lot lately how come you haven t collabed with So amp so big artist yet Bc THE GOAL has always b ,0,0,0,0
7722, skoczela BriannaWu Candidate couldn t manage a campaign in 2018 ,0,0,0,0
7253,RT fvckdaimi you hoes petty but I m violent bitch wassup,1,0,0,1
9743,cant wait for the remaining girls ahhhh ot12 ppali debut,0,0,0,0
7412,RT RochestownPark A very busy start in Cork City Hall for the SouthernBrideSC Wedding Showcase great to meet so many couples pop by amp ,0,0,0,0
7894,But there s also Ava Honey amp Casey Somebody stop me from dropping 8 000 on 4 puppies ,0,0,0,0
8937,RT jamescharles i was just watching an art video amp this guy literally looks at the camera and goes there are always a lot of opinions te ,0,0,0,0
6033, not under episode where tricked sucking dude s tells who x89 t co VhVU1E8vvE ,0,0,0,0
6360,RT JUL1ETZHAO y all are so VIOLENT talkin bout like i m gonna destroy your pussy slut amp let daddy spank you kitten how about a HU ,1,0,1,0
2644,RT Girl13Sassy I am definitely a sorry ass bitch I probably say the word sorry 42 times a day minimum I say it when people bump into ,0,0,0,0
6583,RT mademetoxic We are stanning Ava Max amp Alice Chater ,0,0,0,0
5177, Adding reema omer brave women discuss realities happens Pakistan woman leve x89 t co yQJaqNY5cu ,0,0,0,0
6372,RT ghivennn me amp maisieGarcia10 passing each other in the halls me dumb bitch maisie stupid slut and we literally don t say else ,1,0,0,1
6515,I added a video to a YouTube playlist Ava Max Sweet but Psycho Bounce remix Que amp Rkay Vs Delirious,0,0,0,0
5416,RT nothopeloganfan acejordan23 If those boots on the one who pushed Lola in the pool belong to who I think Summer Newman then Summer i ,0,0,0,0
9413,Walked past someone protesting on campus saying THERE ARE A LOT OF HOES AT ARIZONA SLUT UNIVERSITY ,1,0,0,1
10480,i was in placements and then someone dodged when we were picking the map and i got an l and a minut,0,0,0,0
9841,crazy scoring by the judges should be zeroes for waiting more than three hours for a course,0,0,0,0
5482, AnotherLEOWifey I responded with something bitchy and that kinda worked too,1,0,0,1
4264,RT MariamTafeeda I can t decide who is more selfish a man who dates girls and sleeps with them and end up marrying a decent girl for his ,0,0,0,0
5190,RT phoneradarblog LGQ9 Announced with 6 1 Display Water Resistant Body amp MIL STD 810G Certification Read More ,0,0,0,0
10215,honestly why is anything built in electron,0,0,0,0
7299, Dunno should troubled birds postcards lockers work postcards sassy smart them ,0,0,0,0
7491, SarahSpain Keto amp cocaine will def burn the fat,0,0,0,0
5589, bitch sounds whenhe human rights feminism western concepts misinformed much ,1,0,0,1
3269, Cvrlyhead Lex x89 Either check bitch check her x89 x9d t co AxDdx84h21 ,0,0,0,0
3913, HAPPY FIRST BIRTHDAY EMERY ROSE amazing been brought lives a x89 t co 1GGC594V7S ,0,0,0,0
5489,in this society we are labeled as bitches for everything so i feel really great to have reached a point where being ,0,0,0,0
5335, One asked caption x89 there x89 s snake boot x89 x9d said x89 t co voHfjeYNeg ,0,0,0,0
10363,i hear it at least xweek in my neighborhood itll never leave me,0,0,0,0
9916,dua lipa or camilla cabello was not nominated i luv these girls this year or maybe they will be nominated next year,0,0,0,0
6133, enews Once a cheater always a cheater she should have known that from the get go but she has his baby so he will b ,0,0,0,0
6098,just been on a run and I sound like fucking wheezy from toy story ,0,0,0,0
5690, Leeds Leeds where Leeds nAnd don x89 t don x89 t ca x89 t co oUgAIWkbo9 ,0,0,0,0
8327, Ella939Ella vickycornell vickycornell is grieving Chris is dead she has kids to care for a mom to support amp s ,0,0,0,0
10416,i miss my mates already mkr,0,0,0,0
7506,business majors stay bitching about how hard their classes are it s so much math like ok well that s what you ,0,0,0,0
7699, Why Riverdale turned American horror story meets school musical references shit ,0,0,0,0
9649,at the bank and they re probably calling me a broke bitch in their head,1,0,1,0
10543,if you have to get rid of the asset contract make sure to adopt the new mkrdai model and check out,0,0,0,0
7601,RT ohheathaa Lmfaoooo Sis said you fucking felon I m dead ,0,0,0,0
8501, This needs today I x89 m gettin there swear right,0,0,0,0
9497, ygsfeels things yoongi during n n x89 you fucking right kitten x89 x9d n n x89 mhm suc x89 ,0,0,0,0
10146,happy nick he was one of the most exciting amp clutch point guards ever,0,0,0,0
8707,tRump is the lowest of the very low Thankfully Pelosi amp Schumer are being given equal time to point out his lies ,0,0,0,0
6034, MisterAntiBully expose consensual sexting legal age ,0,0,0,0
6353, Y all tried cooking parts dinner trying finish together cause makes y x89 t co XrSHHwfjZf ,0,0,0,0
4394,RT Iocated she DONT cry over dudes she cry at the way she get treated cause she don t deserve that amp that shit fucking hurts,0,0,0,0
7716,Holy fuck ur ava Fdait ro7chhh ,0,0,0,0
5011,Every girl has an inner slut inside It just takes the right man or woman to help her release it ,1,0,0,1
7745,Exciting news from District 3 NKC SAGE Ss recently competed in regionals for First Lego League FLL amp took 1st o ,0,0,0,0
6345, Girl Webcam Video CamGirlCumxyz n t co XSWzLgO6JA bokaro video pissing gi x89 t co mEPhu4iVg2 ,0,0,0,0
3155, BriannaWu Absolute nonsense An example of economic illiteracy Ending income inequalities is Gov sanctioned the ,0,0,0,0
5755, BriannaWu HankLewisLLC He is has been and always will be a total fuck up His fuck ups however are considered ,0,0,0,0
3798,RT pat thicc FAFSA do you own airpods Y all No FAFSA well according to your Instagram Snapchat amp Twitter you do Y all h ,0,0,0,0
5855, IDiveInYoGirl People provoke until bring side victim there ,0,0,0,0
8007,I m reflecting on the fact this has probably happened in facilities amp places we don t know How often are the comat ,0,0,0,0
5444,RT TheGreatHoodini hovasample Lol but this is the other side she is literally playing with animals she has a life and friends like ,0,0,0,0
2683, Started SpiceGirls classic song x89 Wannabe x89 x9d amp bangs t co VvTrQiXhQp ,0,0,0,0
6002, WeLoveTrans Samuel Verson1 Tgirlfan69 TGirlsAddict jockosrocket BiGirLz00 ShemaleSurfer2 traverbeynon ,0,0,0,0
2654, TheRoot ava We can complain about the issue all day amp night but at the end of the day how are we really helping o ,0,0,0,0
8708, chopped inches which basically means don x89 t i x89 m shit ,0,0,0,0
9832,correction katie and nikki are really the dumb blonde ones,1,0,1,0
7355,RT AVARecordings The ever brilliant Eximinds teams up w Ben Stone amp it s a beautiful classically influenced trance monster Epic synths ,0,0,0,0
8020,Destination Google HQ Dublin Safer Internet Day Ambassadors Eoghan McCormack amp Ava Fallon attend training to lead ,0,0,0,0
7243, lemmywan inspired finish LMAO n nI rebranded because popular t co GEaeHvS7Hc ,0,0,0,0
7400, gnarlyjay literally don x89 t parents unsupportive ,0,0,0,0
5620,RT NOTVIKING eileen i swear to fucking god if you don t come on,0,0,0,0
